Timestamp,Message Type
2024-01-02T11:19:41.986-05:00,A08 (Update Patient Information)
2023-12-28T11:40:43.523-05:00,A08 (Update Patient Information)
2024-01-05T07:59:50.629-05:00,A08 (Update Patient Information)
2024-01-05T11:43:09.529-05:00,A11 (Cancel Admit)
2024-01-03T13:47:23.48-05:00,A11 (Cancel Admit)
2023-12-31T15:38:03.672-05:00,A08 (Update Patient Information)
2023-12-29T16:53:07.744-05:00,A08 (Update Patient Information)
2024-01-08T08:34:42.452-05:00,A11 (Cancel Admit)
2023-12-29T03:31:22.675-05:00,A02 (Transfer a Patient)
2023-12-30T12:19:19.965-05:00,A03 (Discharge)
2023-12-28T18:14:06.98-05:00,A01 (Admit)
2024-01-09T15:21:25.559-05:00,A08 (Update Patient Information)
2024-01-01T10:59:59.755-05:00,A08 (Update Patient Information)
2023-12-28T15:08:56.55-05:00,A08 (Update Patient Information)
2023-12-30T16:37:36.911-05:00,A02 (Transfer a Patient)
2023-12-30T18:34:45.269-05:00,A04 (Register a Patient)
2024-01-05T10:48:35.576-05:00,A08 (Update Patient Information)
2024-01-08T11:30:02.17-05:00,A11 (Cancel Admit)
2023-12-28T17:31:45.091-05:00,A08 (Update Patient Information)
2023-12-29T14:06:19.679-05:00,A03 (Discharge)
2024-01-03T04:14:51.987-05:00,A08 (Update Patient Information)
2024-01-03T02:09:11.492-05:00,A08 (Update Patient Information)
2024-01-04T14:13:03.292-05:00,A08 (Update Patient Information)
2023-12-28T17:24:35.703-05:00,A08 (Update Patient Information)
2024-01-08T11:52:13.004-05:00,A05 (Pre-admit)
2024-01-09T08:06:25.914-05:00,A03 (Discharge)
2024-01-08T23:48:05.377-05:00,A01 (Admit)
2024-01-08T14:17:28.211-05:00,A03 (Discharge)
2023-12-28T12:12:24.809-05:00,A08 (Update Patient Information)
2024-01-09T15:27:30.902-05:00,A08 (Update Patient Information)
2024-01-08T14:37:09.61-05:00,A08 (Update Patient Information)
2024-01-10T11:22:09.168-05:00,A08 (Update Patient Information)
2024-01-10T09:19:02.084-05:00,A03 (Discharge)
2024-01-04T10:28:28.196-05:00,A08 (Update Patient Information)
2024-01-05T11:25:52.133-05:00,A08 (Update Patient Information)
2024-01-03T16:08:40.659-05:00,A11 (Cancel Admit)
2024-01-03T07:51:37.633-05:00,A08 (Update Patient Information)
2024-01-03T23:01:26.671-05:00,A05 (Pre-admit)
2024-01-04T08:35:50.593-05:00,A08 (Update Patient Information)
2024-01-02T14:38:41.455-05:00,A08 (Update Patient Information)
2024-01-02T01:25:48.245-05:00,A08 (Update Patient Information)
2023-12-28T17:17:42.117-05:00,A08 (Update Patient Information)
2024-01-09T17:40:17.193-05:00,A01 (Admit)
2023-12-29T21:14:40.458-05:00,A08 (Update Patient Information)
2024-01-08T15:59:46.607-05:00,A08 (Update Patient Information)
2024-01-03T17:58:16.035-05:00,A03 (Discharge)
2024-01-03T17:16:03.339-05:00,A08 (Update Patient Information)
2024-01-08T12:01:35.981-05:00,A08 (Update Patient Information)
2023-12-29T13:51:59.286-05:00,A08 (Update Patient Information)
2024-01-04T12:59:40.549-05:00,A04 (Register a Patient)
2024-01-10T09:14:43.758-05:00,A02 (Transfer a Patient)
2024-01-05T10:47:51.872-05:00,A08 (Update Patient Information)
2024-01-05T16:37:25.983-05:00,A02 (Transfer a Patient)
2024-01-08T11:36:48.248-05:00,A11 (Cancel Admit)
2024-01-03T19:17:26.967-05:00,A05 (Pre-admit)
2024-01-04T11:47:15.779-05:00,A03 (Discharge)
2024-01-04T15:01:15.959-05:00,A08 (Update Patient Information)
2024-01-05T11:15:27.925-05:00,A08 (Update Patient Information)
2024-01-02T16:34:49.422-05:00,A08 (Update Patient Information)
2024-01-03T16:11:59.771-05:00,A02 (Transfer a Patient)
2024-01-08T13:23:13.87-05:00,A08 (Update Patient Information)
2023-12-28T15:33:59.705-05:00,A05 (Pre-admit)
2024-01-08T09:27:41.325-05:00,A11 (Cancel Admit)
2023-12-28T17:32:48.967-05:00,A08 (Update Patient Information)
2024-01-08T11:39:09.609-05:00,A11 (Cancel Admit)
2023-12-29T23:36:13.78-05:00,A02 (Transfer a Patient)
2024-01-04T10:03:22.601-05:00,A08 (Update Patient Information)
2024-01-09T15:37:43.125-05:00,A05 (Pre-admit)
2024-01-08T09:24:57.871-05:00,A08 (Update Patient Information)
2023-12-28T10:57:35.936-05:00,A03 (Discharge)
2024-01-08T08:29:11.965-05:00,A11 (Cancel Admit)
2024-01-09T09:58:02.559-05:00,A08 (Update Patient Information)
2024-01-05T16:17:46.938-05:00,A08 (Update Patient Information)
2024-01-09T09:53:59.85-05:00,A08 (Update Patient Information)
2024-01-02T07:01:16.068-05:00,A01 (Admit)
2024-01-09T14:19:31.846-05:00,A08 (Update Patient Information)
2024-01-04T13:14:33.488-05:00,A08 (Update Patient Information)
2024-01-03T16:09:36.402-05:00,A11 (Cancel Admit)
2023-12-30T12:36:02.592-05:00,A01 (Admit)
2023-12-28T17:38:21.76-05:00,A08 (Update Patient Information)
2023-12-29T08:03:10.039-05:00,A08 (Update Patient Information)
2023-12-28T17:18:57.885-05:00,A08 (Update Patient Information)
2023-12-28T17:34:35.156-05:00,A08 (Update Patient Information)
2024-01-08T08:30:39.47-05:00,A11 (Cancel Admit)
2024-01-06T14:47:22.143-05:00,A08 (Update Patient Information)
2024-01-08T08:30:57.841-05:00,A11 (Cancel Admit)
2023-12-28T17:00:28.63-05:00,A08 (Update Patient Information)
2023-12-31T09:27:58.071-05:00,A05 (Pre-admit)
2023-12-29T19:57:48.102-05:00,A03 (Discharge)
2024-01-05T10:52:48.184-05:00,A08 (Update Patient Information)
2023-12-28T17:51:26.013-05:00,A08 (Update Patient Information)
2024-01-04T13:03:09.834-05:00,A08 (Update Patient Information)
2024-01-04T13:55:22.449-05:00,A08 (Update Patient Information)
2023-12-29T11:48:37.004-05:00,A08 (Update Patient Information)
2024-01-03T21:41:00.391-05:00,A02 (Transfer a Patient)
2023-12-28T10:34:47.847-05:00,A08 (Update Patient Information)
2024-01-02T22:38:40.239-05:00,A17 (Bed Swap)
2024-01-03T16:13:45.261-05:00,A11 (Cancel Admit)
2024-01-02T14:18:15.025-05:00,A08 (Update Patient Information)
2024-01-02T11:48:15.912-05:00,A08 (Update Patient Information)
2023-12-31T15:32:01.669-05:00,A01 (Admit)
2024-01-07T00:34:37.366-05:00,A02 (Transfer a Patient)
2024-01-08T12:22:20.359-05:00,A08 (Update Patient Information)
2024-01-04T10:38:12.107-05:00,A08 (Update Patient Information)
2024-01-03T12:05:30.703-05:00,A08 (Update Patient Information)
2024-01-08T17:02:44.398-05:00,A05 (Pre-admit)
2023-12-29T11:07:17.957-05:00,A11 (Cancel Admit)
2023-12-28T15:33:44.297-05:00,A02 (Transfer a Patient)
2024-01-08T14:01:36.683-05:00,A03 (Discharge)
2024-01-02T11:18:45.194-05:00,A08 (Update Patient Information)
2024-01-08T11:30:53.161-05:00,A11 (Cancel Admit)
2023-12-28T17:23:20.509-05:00,A08 (Update Patient Information)
2023-12-31T18:46:11.387-05:00,A17 (Bed Swap)
2024-01-02T12:15:02.381-05:00,A05 (Pre-admit)
2024-01-09T10:45:10.499-05:00,A03 (Discharge)
2024-01-08T14:36:26.974-05:00,A08 (Update Patient Information)
2024-01-03T11:20:51.192-05:00,A02 (Transfer a Patient)
2023-12-28T20:24:39.576-05:00,A03 (Discharge)
2024-01-06T03:40:08.036-05:00,A01 (Admit)
2024-01-04T16:16:37.219-05:00,A08 (Update Patient Information)
2024-01-03T10:54:56.327-05:00,A03 (Discharge)
2024-01-10T05:37:25.763-05:00,A05 (Pre-admit)
2024-01-03T17:44:45.851-05:00,A08 (Update Patient Information)
2024-01-03T18:43:12.036-05:00,A04 (Register a Patient)
2024-01-08T10:50:53.533-05:00,A08 (Update Patient Information)
2024-01-08T11:33:00.383-05:00,A08 (Update Patient Information)
2024-01-03T16:07:53.485-05:00,A11 (Cancel Admit)
2023-12-28T13:43:56.39-05:00,A08 (Update Patient Information)
2024-01-05T11:58:40.303-05:00,A08 (Update Patient Information)
2024-01-03T14:26:02.134-05:00,A08 (Update Patient Information)
2023-12-30T14:01:39.029-05:00,A08 (Update Patient Information)
2024-01-03T16:07:27.968-05:00,A11 (Cancel Admit)
2024-01-04T15:35:45.547-05:00,A08 (Update Patient Information)
2023-12-29T16:34:49.174-05:00,A08 (Update Patient Information)
2024-01-09T09:17:27.44-05:00,A08 (Update Patient Information)
2023-12-29T07:31:19.743-05:00,A08 (Update Patient Information)
2023-12-29T13:27:39.241-05:00,A08 (Update Patient Information)
2024-01-03T16:13:39.821-05:00,A11 (Cancel Admit)
2023-12-28T17:37:21.709-05:00,A08 (Update Patient Information)
2023-12-28T17:36:06.373-05:00,A08 (Update Patient Information)
2024-01-05T08:03:52.827-05:00,A08 (Update Patient Information)
2024-01-05T11:29:33.229-05:00,A03 (Discharge)
2024-01-02T16:23:18.734-05:00,A02 (Transfer a Patient)
2023-12-29T15:32:40.141-05:00,A08 (Update Patient Information)
2024-01-03T16:06:29.186-05:00,A11 (Cancel Admit)
2024-01-08T06:42:05.585-05:00,A03 (Discharge)
2024-01-03T14:09:58.393-05:00,A08 (Update Patient Information)
2024-01-07T17:38:10.03-05:00,A08 (Update Patient Information)
2024-01-08T09:27:39.322-05:00,A11 (Cancel Admit)
2023-12-29T07:31:19.743-05:00,A08 (Update Patient Information)
2023-12-31T11:19:54.643-05:00,A08 (Update Patient Information)
2024-01-03T12:39:58.365-05:00,A08 (Update Patient Information)
2024-01-03T17:53:02.999-05:00,A08 (Update Patient Information)
2024-01-09T14:49:47.256-05:00,A03 (Discharge)
2024-01-09T07:35:44.593-05:00,A08 (Update Patient Information)
2024-01-04T10:16:07.874-05:00,A08 (Update Patient Information)
2024-01-10T13:17:38.112-05:00,A08 (Update Patient Information)
2024-01-10T13:28:58.11-05:00,A08 (Update Patient Information)
2024-01-05T08:01:06.588-05:00,A08 (Update Patient Information)
2024-01-10T10:32:11.04-05:00,A08 (Update Patient Information)
2024-01-03T16:03:25.839-05:00,A11 (Cancel Admit)
2024-01-03T16:05:28.351-05:00,A11 (Cancel Admit)
2024-01-08T09:31:56.42-05:00,A11 (Cancel Admit)
2024-01-10T10:47:38.503-05:00,A08 (Update Patient Information)
2023-12-29T13:32:19.684-05:00,A03 (Discharge)
2023-12-29T02:59:22.769-05:00,A17 (Bed Swap)
2024-01-05T08:01:21.219-05:00,A08 (Update Patient Information)
2023-12-29T16:49:28.369-05:00,A03 (Discharge)
2024-01-07T16:09:44.154-05:00,A08 (Update Patient Information)
2024-01-02T19:08:57.005-05:00,A01 (Admit)
2024-01-03T16:08:45.792-05:00,A11 (Cancel Admit)
2023-12-28T12:33:35.863-05:00,A08 (Update Patient Information)
2024-01-07T14:19:15.752-05:00,A08 (Update Patient Information)
2023-12-28T16:57:15.988-05:00,A08 (Update Patient Information)
2024-01-05T06:05:48.457-05:00,A08 (Update Patient Information)
2024-01-09T16:36:15.929-05:00,A08 (Update Patient Information)
2024-01-03T16:06:14.314-05:00,A11 (Cancel Admit)
2024-01-09T12:57:43.577-05:00,A08 (Update Patient Information)
2024-01-08T13:03:15.365-05:00,A08 (Update Patient Information)
2024-01-02T17:05:07.675-05:00,A08 (Update Patient Information)
2024-01-09T09:19:30.137-05:00,A08 (Update Patient Information)
2024-01-01T12:39:29.204-05:00,A11 (Cancel Admit)
2023-12-29T09:24:52.872-05:00,A08 (Update Patient Information)
2024-01-09T15:58:57.246-05:00,A08 (Update Patient Information)
2023-12-28T16:28:29.948-05:00,A08 (Update Patient Information)
2024-01-06T22:39:55.479-05:00,A05 (Pre-admit)
2024-01-05T11:44:39.044-05:00,A11 (Cancel Admit)
2024-01-08T15:55:46.604-05:00,A08 (Update Patient Information)
2024-01-04T16:08:52.096-05:00,A08 (Update Patient Information)
2023-12-28T11:39:56.605-05:00,A03 (Discharge)
2023-12-28T21:12:13.543-05:00,A08 (Update Patient Information)
2024-01-02T11:19:56.391-05:00,A08 (Update Patient Information)
2024-01-02T11:23:00.542-05:00,A08 (Update Patient Information)
2023-12-29T08:09:17.457-05:00,A08 (Update Patient Information)
2024-01-02T09:41:34.333-05:00,A08 (Update Patient Information)
2023-12-29T10:10:10-05:00,A08 (Update Patient Information)
2024-01-09T13:47:52.484-05:00,A08 (Update Patient Information)
2024-01-03T12:46:28.436-05:00,A08 (Update Patient Information)
2023-12-29T11:45:59.584-05:00,A08 (Update Patient Information)
2024-01-08T12:13:57.192-05:00,A08 (Update Patient Information)
2023-12-30T15:46:32.433-05:00,A08 (Update Patient Information)
2024-01-03T16:12:34.452-05:00,A11 (Cancel Admit)
2024-01-02T14:12:53.75-05:00,A08 (Update Patient Information)
2024-01-03T16:04:14.459-05:00,A11 (Cancel Admit)
2023-12-29T10:19:23.94-05:00,A03 (Discharge)
2023-12-28T17:17:19.508-05:00,A01 (Admit)
2023-12-28T17:39:03.663-05:00,A08 (Update Patient Information)
2024-01-03T15:38:28.193-05:00,A08 (Update Patient Information)
2024-01-08T15:42:18.044-05:00,A08 (Update Patient Information)
2024-01-04T13:22:50.151-05:00,A03 (Discharge)
2024-01-03T10:52:42.536-05:00,A08 (Update Patient Information)
2024-01-09T08:08:55.488-05:00,A08 (Update Patient Information)
2023-12-28T17:27:18.173-05:00,A08 (Update Patient Information)
2024-01-03T20:04:51.997-05:00,A11 (Cancel Admit)
2024-01-09T10:46:08.474-05:00,A08 (Update Patient Information)
2024-01-01T14:59:05.581-05:00,A03 (Discharge)
2024-01-02T11:17:30.637-05:00,A08 (Update Patient Information)
2024-01-05T20:02:32.319-05:00,A08 (Update Patient Information)
2024-01-02T16:07:46.149-05:00,A08 (Update Patient Information)
2024-01-03T16:08:12.541-05:00,A11 (Cancel Admit)
2024-01-08T11:56:50.603-05:00,A08 (Update Patient Information)
2024-01-05T08:00:21.196-05:00,A08 (Update Patient Information)
2023-12-29T09:47:30.67-05:00,A08 (Update Patient Information)
2024-01-02T21:06:29.168-05:00,A01 (Admit)
2024-01-08T07:46:53.899-05:00,A08 (Update Patient Information)
2024-01-02T10:51:25.458-05:00,A08 (Update Patient Information)
2023-12-29T08:57:48.646-05:00,A08 (Update Patient Information)
2024-01-02T08:29:16.744-05:00,A08 (Update Patient Information)
2024-01-03T10:34:36.046-05:00,A08 (Update Patient Information)
2024-01-02T14:48:11.876-05:00,A08 (Update Patient Information)
2024-01-03T15:38:24.063-05:00,A08 (Update Patient Information)
2023-12-29T09:12:38.999-05:00,A08 (Update Patient Information)
2024-01-10T12:06:45.225-05:00,A08 (Update Patient Information)
2024-01-09T11:52:41.431-05:00,A08 (Update Patient Information)
2024-01-05T08:03:07.912-05:00,A08 (Update Patient Information)
2024-01-10T11:17:06.583-05:00,A08 (Update Patient Information)
2024-01-03T16:25:31.055-05:00,A08 (Update Patient Information)
2024-01-08T09:33:21.11-05:00,A11 (Cancel Admit)
2024-01-02T16:02:26.467-05:00,A03 (Discharge)
2024-01-08T11:39:07.466-05:00,A11 (Cancel Admit)
2024-01-08T15:55:14.784-05:00,A08 (Update Patient Information)
2023-12-29T09:40:50.593-05:00,A08 (Update Patient Information)
2024-01-04T16:16:07.447-05:00,A08 (Update Patient Information)
2024-01-03T14:22:55.802-05:00,A08 (Update Patient Information)
2023-12-28T15:20:24.164-05:00,A08 (Update Patient Information)
2024-01-04T10:38:02.382-05:00,A08 (Update Patient Information)
2024-01-07T19:18:46.427-05:00,A08 (Update Patient Information)
2024-01-05T11:28:33.753-05:00,A08 (Update Patient Information)
2024-01-04T15:46:07.105-05:00,A08 (Update Patient Information)
2023-12-28T17:36:45.899-05:00,A08 (Update Patient Information)
2024-01-09T05:49:36.616-05:00,A11 (Cancel Admit)
2023-12-30T16:04:08.479-05:00,A13 (Cancel Discharge)
2024-01-03T10:58:08.246-05:00,A08 (Update Patient Information)
2024-01-09T15:08:10.004-05:00,A02 (Transfer a Patient)
2024-01-03T14:09:23.269-05:00,A08 (Update Patient Information)
2024-01-05T19:40:49.432-05:00,A03 (Discharge)
2024-01-04T07:19:24.563-05:00,A08 (Update Patient Information)
2023-12-28T17:02:11.834-05:00,A08 (Update Patient Information)
2024-01-10T09:34:12.894-05:00,A08 (Update Patient Information)
2024-01-08T18:09:03.543-05:00,A08 (Update Patient Information)
2024-01-04T18:02:37.909-05:00,A01 (Admit)
2024-01-03T11:16:57.319-05:00,A08 (Update Patient Information)
2024-01-05T14:30:06.475-05:00,A08 (Update Patient Information)
2023-12-28T17:30:38.337-05:00,A08 (Update Patient Information)
2024-01-08T09:13:39.109-05:00,A08 (Update Patient Information)
2024-01-05T16:38:11.423-05:00,A02 (Transfer a Patient)
2024-01-02T15:53:46.703-05:00,A02 (Transfer a Patient)
2024-01-08T13:21:43.476-05:00,A08 (Update Patient Information)
2024-01-03T12:36:32.165-05:00,A08 (Update Patient Information)
2024-01-10T11:54:27.283-05:00,A03 (Discharge)
2024-01-07T16:07:09.704-05:00,A08 (Update Patient Information)
2024-01-08T08:30:24.834-05:00,A11 (Cancel Admit)
2023-12-30T12:34:47.131-05:00,A08 (Update Patient Information)
2023-12-28T17:24:55.749-05:00,A08 (Update Patient Information)
2023-12-28T17:34:45.581-05:00,A08 (Update Patient Information)
2023-12-29T16:25:11.738-05:00,A08 (Update Patient Information)
2024-01-01T23:40:01.097-05:00,A08 (Update Patient Information)
2024-01-05T08:25:04.83-05:00,A08 (Update Patient Information)
2024-01-05T08:00:36.325-05:00,A08 (Update Patient Information)
2024-01-03T16:27:23.432-05:00,A03 (Discharge)
2023-12-29T16:11:45.19-05:00,A04 (Register a Patient)
2024-01-08T11:38:07.053-05:00,A11 (Cancel Admit)
2024-01-03T10:09:35.915-05:00,A08 (Update Patient Information)
2024-01-10T11:43:34.931-05:00,A04 (Register a Patient)
2024-01-08T15:04:23.275-05:00,A08 (Update Patient Information)
2024-01-05T11:42:33.664-05:00,A08 (Update Patient Information)
2024-01-07T14:56:31.24-05:00,A02 (Transfer a Patient)
2024-01-03T14:02:39.866-05:00,A08 (Update Patient Information)
2023-12-28T13:32:46.334-05:00,A08 (Update Patient Information)
2023-11-14T12:03:28.842-05:00,A08 (Update Patient Information)
2023-11-08T13:13:57.243-05:00,A11 (Cancel Admit)
2023-11-15T08:17:15.17-05:00,A08 (Update Patient Information)
2023-11-15T11:24:47.999-05:00,A08 (Update Patient Information)
2023-11-10T13:37:55.891-05:00,A11 (Cancel Admit)
2023-11-06T10:47:09.331-05:00,A08 (Update Patient Information)
2023-11-14T13:37:37.639-05:00,A08 (Update Patient Information)
2023-11-14T14:15:34.939-05:00,A08 (Update Patient Information)
2023-11-15T08:44:09.09-05:00,A08 (Update Patient Information)
2023-11-08T08:31:33.426-05:00,A08 (Update Patient Information)
2023-11-14T23:29:24.052-05:00,A08 (Update Patient Information)
2023-11-07T11:23:37.24-05:00,A08 (Update Patient Information)
2023-11-07T02:48:26.558-05:00,A08 (Update Patient Information)
2023-11-07T12:57:00.653-05:00,A08 (Update Patient Information)
2023-11-08T13:12:24.183-05:00,A11 (Cancel Admit)
2023-11-14T10:04:40.882-05:00,A08 (Update Patient Information)
2023-11-06T10:48:24.514-05:00,A08 (Update Patient Information)
2023-11-15T09:33:18.807-05:00,A08 (Update Patient Information)
2023-11-13T11:59:01.134-05:00,A08 (Update Patient Information)
2023-11-10T07:58:03.836-05:00,A08 (Update Patient Information)
2023-11-06T15:55:13.275-05:00,A08 (Update Patient Information)
2023-11-08T14:22:22.37-05:00,A08 (Update Patient Information)
2023-11-07T18:19:26.367-05:00,A08 (Update Patient Information)
2023-11-13T10:55:37.269-05:00,A08 (Update Patient Information)
2023-11-07T16:47:24.232-05:00,A08 (Update Patient Information)
2023-11-08T11:22:48.111-05:00,A08 (Update Patient Information)
2023-11-15T08:31:10.683-05:00,A08 (Update Patient Information)
2023-11-06T15:31:04.433-05:00,A08 (Update Patient Information)
2023-11-13T11:01:57.878-05:00,A08 (Update Patient Information)
2023-11-13T15:03:54.093-05:00,A08 (Update Patient Information)
2023-11-06T17:05:19.704-05:00,A08 (Update Patient Information)
2023-11-07T09:18:34.576-05:00,A08 (Update Patient Information)
2023-11-13T11:04:25.183-05:00,A08 (Update Patient Information)
2023-11-14T15:19:26.029-05:00,A08 (Update Patient Information)
2023-11-09T19:59:49.142-05:00,A08 (Update Patient Information)
2023-11-14T17:11:54.001-05:00,A08 (Update Patient Information)
2023-11-09T16:47:57.146-05:00,A08 (Update Patient Information)
2023-11-13T17:34:37.474-05:00,A08 (Update Patient Information)
2023-11-10T15:17:29.187-05:00,A08 (Update Patient Information)
2023-11-08T08:55:44.211-05:00,A08 (Update Patient Information)
2023-11-08T09:15:30.235-05:00,A08 (Update Patient Information)
2023-11-09T06:03:45.36-05:00,A08 (Update Patient Information)
2023-11-08T13:10:35.666-05:00,A11 (Cancel Admit)
2023-11-14T08:10:48.291-05:00,A08 (Update Patient Information)
2023-11-13T10:15:24.721-05:00,A08 (Update Patient Information)
2023-11-13T12:22:50.912-05:00,A08 (Update Patient Information)
2023-11-08T09:47:18.458-05:00,A08 (Update Patient Information)
2023-11-10T07:33:38.288-05:00,A08 (Update Patient Information)
2023-11-13T13:59:42.442-05:00,A11 (Cancel Admit)
2023-11-14T14:53:16.43-05:00,A08 (Update Patient Information)
2023-11-14T18:49:06.752-05:00,A08 (Update Patient Information)
2023-11-10T07:34:28.65-05:00,A08 (Update Patient Information)
2023-11-07T23:27:21.66-05:00,A03 (Discharge)
2023-11-13T11:27:12.865-05:00,A08 (Update Patient Information)
2023-11-09T10:30:35.21-05:00,A08 (Update Patient Information)
2023-11-06T15:25:38.878-05:00,A08 (Update Patient Information)
2023-11-08T08:04:45.693-05:00,A08 (Update Patient Information)
2023-11-08T12:08:15.968-05:00,A11 (Cancel Admit)
2023-11-14T20:46:45.2-05:00,A08 (Update Patient Information)
2023-11-10T11:13:20.551-05:00,A08 (Update Patient Information)
2023-11-09T12:11:24.333-05:00,A08 (Update Patient Information)
2023-11-15T11:09:48.02-05:00,A08 (Update Patient Information)
2023-11-15T11:44:14.097-05:00,A01 (Admit)
2023-11-14T15:42:15.835-05:00,A08 (Update Patient Information)
2023-11-10T17:09:40.984-05:00,A08 (Update Patient Information)
2023-11-13T09:58:52.689-05:00,A08 (Update Patient Information)
2023-11-09T07:35:21.3-05:00,A08 (Update Patient Information)
2023-11-10T09:27:15.453-05:00,A08 (Update Patient Information)
2023-11-08T09:51:20.102-05:00,A08 (Update Patient Information)
2023-11-13T23:24:29.572-05:00,A02 (Transfer a Patient)
2023-11-08T12:06:12.179-05:00,A11 (Cancel Admit)
2023-11-06T14:11:22.605-05:00,A08 (Update Patient Information)
2023-11-15T11:54:21.176-05:00,A08 (Update Patient Information)
2023-11-15T12:22:57.858-05:00,A08 (Update Patient Information)
2023-11-06T12:52:32-05:00,A08 (Update Patient Information)
2023-11-13T16:28:22.973-05:00,A34 ()
2023-11-14T14:47:36.726-05:00,A08 (Update Patient Information)
2023-11-14T11:31:40.07-05:00,A08 (Update Patient Information)
2023-11-09T12:18:56.099-05:00,A08 (Update Patient Information)
2023-11-10T11:40:06.202-05:00,A08 (Update Patient Information)
2023-11-13T23:13:00.767-05:00,A08 (Update Patient Information)
2023-11-14T11:27:35.6-05:00,A08 (Update Patient Information)
2023-11-07T10:54:36.235-05:00,A08 (Update Patient Information)
2023-11-14T14:01:29.214-05:00,A08 (Update Patient Information)
2023-11-10T16:32:10.207-05:00,A08 (Update Patient Information)
2023-11-10T10:21:57.838-05:00,A08 (Update Patient Information)
2023-11-15T09:06:20.963-05:00,A08 (Update Patient Information)
2023-11-10T15:10:59.263-05:00,A08 (Update Patient Information)
2023-11-13T11:26:23.501-05:00,A08 (Update Patient Information)
2023-11-12T17:38:02.158-05:00,A02 (Transfer a Patient)
2023-11-10T18:09:04.586-05:00,A08 (Update Patient Information)
2023-11-15T11:21:35.478-05:00,A08 (Update Patient Information)
2023-11-08T13:08:14.41-05:00,A11 (Cancel Admit)
2023-11-08T08:34:00.215-05:00,A08 (Update Patient Information)
2023-11-06T09:37:38.975-05:00,A08 (Update Patient Information)
2023-11-13T11:47:52.673-05:00,A08 (Update Patient Information)
2023-11-15T09:03:40.217-05:00,A08 (Update Patient Information)
2023-11-07T15:04:43.756-05:00,A08 (Update Patient Information)
2023-11-08T09:44:30.561-05:00,A08 (Update Patient Information)
2023-11-06T13:59:45.542-05:00,A08 (Update Patient Information)
2023-11-14T07:49:34.725-05:00,A08 (Update Patient Information)
2023-11-07T03:40:00.124-05:00,A08 (Update Patient Information)
2023-11-08T14:09:51.29-05:00,A08 (Update Patient Information)
2023-11-15T11:05:54.419-05:00,A08 (Update Patient Information)
2023-11-15T11:55:45.717-05:00,A08 (Update Patient Information)
2023-11-06T15:44:44.205-05:00,A08 (Update Patient Information)
2023-11-15T13:08:55.965-05:00,A08 (Update Patient Information)
2023-11-06T14:15:26.84-05:00,A08 (Update Patient Information)
2023-11-08T13:17:44.789-05:00,A11 (Cancel Admit)
2023-11-10T08:44:30.083-05:00,A08 (Update Patient Information)
2023-11-13T12:37:17.523-05:00,A08 (Update Patient Information)
2023-11-09T15:49:34.952-05:00,A08 (Update Patient Information)
2023-11-06T15:28:13.19-05:00,A08 (Update Patient Information)
2023-11-06T17:58:11.253-05:00,A08 (Update Patient Information)
2023-11-09T00:48:52.529-05:00,A08 (Update Patient Information)
2023-11-06T23:26:01.366-05:00,A11 (Cancel Admit)
2023-11-06T14:15:29.114-05:00,A08 (Update Patient Information)
2023-11-07T15:54:35.827-05:00,A08 (Update Patient Information)
2023-11-08T12:51:45.844-05:00,A08 (Update Patient Information)
2023-11-09T17:24:20.679-05:00,A08 (Update Patient Information)
2023-11-08T14:48:20.687-05:00,A08 (Update Patient Information)
2023-11-10T13:17:47.601-05:00,A08 (Update Patient Information)
2023-11-14T15:24:07.886-05:00,A08 (Update Patient Information)
2023-11-07T17:26:22.24-05:00,A08 (Update Patient Information)
2023-11-13T07:34:34.656-05:00,A08 (Update Patient Information)
2023-11-07T20:56:15.818-05:00,A08 (Update Patient Information)
2023-11-06T16:52:02.901-05:00,A08 (Update Patient Information)
2023-11-09T16:15:06.353-05:00,A08 (Update Patient Information)
2023-11-07T15:35:53.426-05:00,A08 (Update Patient Information)
2023-11-09T11:22:21.93-05:00,A08 (Update Patient Information)
2023-11-06T07:49:20.496-05:00,A02 (Transfer a Patient)
2023-11-13T16:04:50.972-05:00,A08 (Update Patient Information)
2023-11-10T09:55:47.439-05:00,A08 (Update Patient Information)
2023-11-08T09:07:37.31-05:00,A08 (Update Patient Information)
2023-11-06T17:57:37.879-05:00,A08 (Update Patient Information)
2023-11-10T10:05:58.168-05:00,A08 (Update Patient Information)
2023-11-09T14:19:04.971-05:00,A08 (Update Patient Information)
2023-11-07T12:34:07.678-05:00,A05 (Pre-admit)
2023-11-08T08:47:17.54-05:00,A08 (Update Patient Information)
2023-11-13T13:05:38.963-05:00,A01 (Admit)
2023-11-10T09:30:08.008-05:00,A08 (Update Patient Information)
2023-11-13T06:43:27.196-05:00,A05 (Pre-admit)
2023-11-07T09:30:18.013-05:00,A08 (Update Patient Information)
2023-11-15T05:10:22.14-05:00,A05 (Pre-admit)
2023-11-06T10:26:29.611-05:00,A08 (Update Patient Information)
2023-11-14T16:07:49.134-05:00,A08 (Update Patient Information)
2023-11-10T16:06:38.237-05:00,A08 (Update Patient Information)
2023-11-09T19:25:41.361-05:00,A08 (Update Patient Information)
2023-11-13T18:39:49.216-05:00,A08 (Update Patient Information)
2023-11-14T12:16:48.475-05:00,A08 (Update Patient Information)
2023-11-06T11:29:01.962-05:00,A08 (Update Patient Information)
2023-11-06T18:00:44.387-05:00,A08 (Update Patient Information)
